"service_id","date","exception_type"
1011,20201106,2
1011,20201031,1
1011,20201128,1
1011,20201018,2
1011,20201025,2
1011,20201108,2
1012,20201019,2
1012,20201026,2
1012,20201109,2
1013,20201016,2
1013,20201023,2
1013,20201106,2
1013,20201031,1
1013,20201128,1
1014,20201015,2
1014,20201018,2
1014,20201025,2
1014,20201101,2
1014,20201108,2
1015,20201015,2
1015,20201106,1
1015,20201107,1
1015,20201018,2
1015,20201025,2
1016,20201015,2
1016,20201016,2
1016,20201023,2
1016,20201017,2
1016,20201024,2
1016,20201212,2
1016,20201018,2
1016,20201025,2
1017,20201102,2
1017,20201103,2
1017,20201104,2
1017,20201015,2
1017,20201105,2
1017,20201018,2
1017,20201025,2
1017,20201108,2
1018,20201016,2
1018,20201023,2
1018,20201106,2
1018,20201212,1
1019,20201015,2
1019,20201023,2
1019,20201017,2
1019,20201024,2
1019,20201107,2
1019,20201018,2
1019,20201025,2
1019,20201108,2
1020,20201016,2
1020,20201023,2
1020,20201017,2
1020,20201024,2
1020,20201107,2
1020,20201101,1
1021,20201015,2
1021,20201016,2
1021,20201023,2
1021,20201017,2
1021,20201024,2
1021,20201018,2
1021,20201025,2
1022,20201116,2
1022,20201123,2
1022,20201130,2
1022,20201207,2
1022,20201020,1
1022,20201027,1
1022,20201103,1
1022,20201021,1
1022,20201028,1
1022,20201104,1
1022,20201022,1
1022,20201029,1
1022,20201105,1
1022,20201108,1
1023,20201116,1
1023,20201123,1
1023,20201117,1
1023,20201124,1
1023,20201118,1
1023,20201125,1
1023,20201119,1
1023,20201126,1
1023,20201122,1
1024,20201121,1
1025,20201116,1
1025,20201123,1
1025,20201117,1
1025,20201124,1
1025,20201118,1
1025,20201125,1
1025,20201119,1
1025,20201126,1
1025,20201120,1
1025,20201127,1
1025,20201122,1
1026,20201123,1
1026,20201117,1
1026,20201124,1
1026,20201118,1
1026,20201125,1
1026,20201119,1
1026,20201126,1
1026,20201120,1
1026,20201127,1
1027,20201116,1
1027,20201123,1
1027,20201110,1
1027,20201117,1
1027,20201124,1
1027,20201111,1
1027,20201118,1
1027,20201125,1
1027,20201112,1
1027,20201119,1
1027,20201126,1
1027,20201113,1
1027,20201120,1
1027,20201127,1
1027,20201128,1
1027,20201115,1
1027,20201122,1
1028,20201116,2
1028,20201123,2
1028,20201117,2
1028,20201124,2
1028,20201118,2
1028,20201125,2
1028,20201015,2
1028,20201119,2
1028,20201126,2
1028,20201018,2
1028,20201025,2
1028,20201108,2
1028,20201122,2
1029,20201116,2
1029,20201123,2
1029,20201130,2
1029,20201207,2
1029,20201020,1
1029,20201027,1
1029,20201103,1
1029,20201021,1
1029,20201028,1
1029,20201104,1
1029,20201015,1
1029,20201022,1
1029,20201029,1
1029,20201105,1
1029,20201016,1
1029,20201023,1
1029,20201031,1
1029,20201101,1
1030,20201109,2
1030,20201116,2
1030,20201123,2
1030,20201110,2
1030,20201117,2
1030,20201124,2
1030,20201111,2
1030,20201118,2
1030,20201125,2
1030,20201112,2
1030,20201119,2
1030,20201126,2
1030,20201113,2
1030,20201120,2
1030,20201127,2
1031,20201109,2
1031,20201116,2
1031,20201123,2
1031,20201110,2
1031,20201117,2
1031,20201124,2
1031,20201111,2
1031,20201118,2
1031,20201125,2
1031,20201112,2
1031,20201119,2
1031,20201126,2
1031,20201016,1
1031,20201023,1
1031,20201204,1
1031,20201211,1
1031,20201031,1
1031,20201128,1
1031,20201101,1
1031,20201129,1
1031,20201206,1
1032,20201031,1
1032,20201205,1
1032,20201212,1
1032,20201101,1
1032,20201129,1
1032,20201206,1
1033,20201109,2
1033,20201116,2
1033,20201123,2
1033,20201110,2
1033,20201117,2
1033,20201124,2
1033,20201111,2
1033,20201118,2
1033,20201125,2
1033,20201112,2
1033,20201119,2
1033,20201126,2
1033,20201113,2
1033,20201120,2
1033,20201127,2
1033,20201031,1
1033,20201205,1
1033,20201212,1
1034,20201031,1
1034,20201205,1
1034,20201212,1
1035,20201109,2
1035,20201116,2
1035,20201123,2
1035,20201110,2
1035,20201117,2
1035,20201124,2
1035,20201111,2
1035,20201118,2
1035,20201125,2
1035,20201112,2
1035,20201119,2
1035,20201126,2
1035,20201113,2
1035,20201120,2
1035,20201127,2
1035,20201031,1
1035,20201205,1
1035,20201212,1
1035,20201101,1
1035,20201129,1
1035,20201206,1
1036,20201109,2
1036,20201116,2
1036,20201123,2
1036,20201110,2
1036,20201117,2
1036,20201124,2
1036,20201111,2
1036,20201118,2
1036,20201125,2
1036,20201112,2
1036,20201119,2
1036,20201126,2
1036,20201113,2
1036,20201120,2
1036,20201127,2
1036,20201031,1
1036,20201205,1
1036,20201101,1
1036,20201129,1
1036,20201206,1
1037,20201109,2
1037,20201116,2
1037,20201123,2
1037,20201110,2
1037,20201117,2
1037,20201124,2
1037,20201111,2
1037,20201118,2
1037,20201125,2
1037,20201112,2
1037,20201119,2
1037,20201126,2
1037,20201016,1
1037,20201023,1
1037,20201106,1
1037,20201101,1
1037,20201129,1
1037,20201206,1
1038,20201030,1
1038,20201204,1
1038,20201211,1
1038,20201031,1
1038,20201205,1
1039,20201015,1
1039,20201106,2
1039,20201113,2
1039,20201120,2
1039,20201127,2
1039,20201031,1
1039,20201205,1
1040,20201109,2
1040,20201116,2
1040,20201123,2
1040,20201110,2
1040,20201117,2
1040,20201124,2
1040,20201111,2
1040,20201118,2
1040,20201125,2
1040,20201015,2
1040,20201112,2
1040,20201119,2
1040,20201126,2
1040,20201212,1
1040,20201101,1
1040,20201129,1
1040,20201206,1
1041,20201015,1
1041,20201016,1
1041,20201023,1
1041,20201212,1
1042,20201109,2
1042,20201116,2
1042,20201123,2
1042,20201110,2
1042,20201117,2
1042,20201124,2
1042,20201111,2
1042,20201118,2
1042,20201125,2
1042,20201015,2
1042,20201112,2
1042,20201119,2
1042,20201126,2
1042,20201030,1
1042,20201204,1
1042,20201211,1
1042,20201031,1
1042,20201205,1
1042,20201101,1
1042,20201129,1
1042,20201206,1
1043,20201030,1
1043,20201106,1
1043,20201212,1
1044,20201109,2
1044,20201116,2
1044,20201123,2
1044,20201110,2
1044,20201117,2
1044,20201124,2
1044,20201111,2
1044,20201118,2
1044,20201125,2
1044,20201112,2
1044,20201119,2
1044,20201126,2
1044,20201016,1
1044,20201128,1
1044,20201212,1
1044,20201101,1
1044,20201129,1
1044,20201206,1
1045,20201030,1
1045,20201204,1
1045,20201211,1
1045,20201031,1
1046,20201109,2
1046,20201116,2
1046,20201123,2
1046,20201110,2
1046,20201117,2
1046,20201124,2
1046,20201111,2
1046,20201118,2
1046,20201125,2
1046,20201015,2
1046,20201112,2
1046,20201119,2
1046,20201126,2
1046,20201030,1
1046,20201204,1
1046,20201211,1
1046,20201031,1
1046,20201128,1
1046,20201205,1
1046,20201212,1
1046,20201101,1
1046,20201129,1
1046,20201206,1
1047,20201030,1
1047,20201204,1
1047,20201211,1
1047,20201031,1
1047,20201128,1
1047,20201205,1
1047,20201212,1
1048,20201109,2
1048,20201116,2
1048,20201123,2
1048,20201110,2
1048,20201117,2
1048,20201124,2
1048,20201111,2
1048,20201118,2
1048,20201125,2
1048,20201015,2
1048,20201112,2
1048,20201119,2
1048,20201126,2
1048,20201101,1
1048,20201129,1
1048,20201206,1
1049,20201109,2
1049,20201116,2
1049,20201123,2
1049,20201110,2
1049,20201117,2
1049,20201124,2
1049,20201111,2
1049,20201118,2
1049,20201125,2
1049,20201015,2
1049,20201112,2
1049,20201119,2
1049,20201126,2
1049,20201204,1
1049,20201211,1
1049,20201128,1
1049,20201205,1
1049,20201212,1
1049,20201101,1
1049,20201129,1
1049,20201206,1
1050,20201204,1
1050,20201211,1
1050,20201128,1
1050,20201205,1
1051,20201030,1
1051,20201204,1
1051,20201211,1
1051,20201031,1
1051,20201128,1
1051,20201205,1
1052,20201130,1
1052,20201207,1
1052,20201201,1
1052,20201208,1
1052,20201202,1
1052,20201209,1
1052,20201203,1
1052,20201210,1
1052,20201204,1
1052,20201211,1
1052,20201129,1
1052,20201206,1
1053,20201109,2
1053,20201116,2
1053,20201123,2
1053,20201110,2
1053,20201117,2
1053,20201124,2
1053,20201111,2
1053,20201118,2
1053,20201125,2
1053,20201015,2
1053,20201112,2
1053,20201119,2
1053,20201126,2
1053,20201129,1
1053,20201206,1
1054,20201109,2
1054,20201116,2
1054,20201123,2
1054,20201110,2
1054,20201117,2
1054,20201124,2
1054,20201111,2
1054,20201118,2
1054,20201125,2
1054,20201112,2
1054,20201119,2
1054,20201126,2
1054,20201113,2
1054,20201120,2
1054,20201127,2
1054,20201031,1
1054,20201205,1
1054,20201212,1
1054,20201129,1
1054,20201206,1
1055,20201109,2
1055,20201116,2
1055,20201123,2
1055,20201110,2
1055,20201117,2
1055,20201124,2
1055,20201111,2
1055,20201118,2
1055,20201125,2
1055,20201112,2
1055,20201119,2
1055,20201126,2
1055,20201113,2
1055,20201120,2
1055,20201127,2
1055,20201205,1
1055,20201212,1
1056,20201109,2
1056,20201116,2
1056,20201123,2
1056,20201110,2
1056,20201117,2
1056,20201124,2
1056,20201111,2
1056,20201118,2
1056,20201125,2
1056,20201112,2
1056,20201119,2
1056,20201126,2
1056,20201113,2
1056,20201120,2
1056,20201127,2
1056,20201205,1
1056,20201212,1
1056,20201101,1
1056,20201129,1
1056,20201206,1
1057,20201109,2
1057,20201116,2
1057,20201123,2
1057,20201110,2
1057,20201117,2
1057,20201124,2
1057,20201111,2
1057,20201118,2
1057,20201125,2
1057,20201015,2
1057,20201112,2
1057,20201119,2
1057,20201126,2
1057,20201113,2
1057,20201120,2
1057,20201127,2
1057,20201031,1
1057,20201205,1
1057,20201212,1
1057,20201101,1
1057,20201129,1
1057,20201206,1
1058,20201109,2
1058,20201116,2
1058,20201123,2
1058,20201110,2
1058,20201117,2
1058,20201124,2
1058,20201111,2
1058,20201118,2
1058,20201125,2
1058,20201015,2
1058,20201112,2
1058,20201119,2
1058,20201126,2
1058,20201030,1
1058,20201106,1
1058,20201204,1
1058,20201211,1
1058,20201031,1
1058,20201205,1
1058,20201212,1
1058,20201101,1
1058,20201129,1
1058,20201206,1
1059,20201109,2
1059,20201116,2
1059,20201123,2
1059,20201110,2
1059,20201117,2
1059,20201124,2
1059,20201111,2
1059,20201118,2
1059,20201125,2
1059,20201015,2
1059,20201112,2
1059,20201119,2
1059,20201126,2
1059,20201030,1
1059,20201204,1
1059,20201211,1
1059,20201212,1
1059,20201101,1
1059,20201129,1
1059,20201206,1
1060,20201031,1
1060,20201205,1
1061,20201030,1
1061,20201204,1
1061,20201211,1
1061,20201031,1
1061,20201205,1
1061,20201212,1
1062,20201130,1
1062,20201207,1
1062,20201201,1
1062,20201208,1
1062,20201202,1
1062,20201209,1
1062,20201203,1
1062,20201210,1
1062,20201212,1
1062,20201129,1
1062,20201206,1
1063,20201110,1
1063,20201111,1
1063,20201112,1
1064,20201019,1
1064,20201026,1
1064,20201102,1
1064,20201020,1
1064,20201027,1
1064,20201103,1
1064,20201021,1
1064,20201028,1
1064,20201104,1
1064,20201022,1
1064,20201029,1
1064,20201105,1
1064,20201101,1
1065,20201019,1
1065,20201026,1
1065,20201102,1
1065,20201020,1
1065,20201027,1
1065,20201103,1
1065,20201021,1
1065,20201028,1
1065,20201104,1
1065,20201022,1
1065,20201029,1
1065,20201105,1
1065,20201030,1
1065,20201031,1
1065,20201101,1
1066,20201019,1
1066,20201026,1
1066,20201102,1
1066,20201020,1
1066,20201027,1
1066,20201103,1
1066,20201021,1
1066,20201028,1
1066,20201104,1
1066,20201015,1
1066,20201022,1
1066,20201029,1
1066,20201105,1
1066,20201016,1
1066,20201023,1
1066,20201030,1
1066,20201106,1
1067,20201019,1
1067,20201102,1
1067,20201109,1
1067,20201020,1
1067,20201103,1
1067,20201021,1
1067,20201104,1
1067,20201015,1
1067,20201022,1
1067,20201029,1
1067,20201105,1
1067,20201016,1
1067,20201023,1
1067,20201030,1
1067,20201106,1
1068,20201109,1
1068,20201020,1
1068,20201027,1
1068,20201103,1
1068,20201021,1
1068,20201028,1
1068,20201104,1
1068,20201015,1
1068,20201022,1
1068,20201029,1
1068,20201105,1
1068,20201016,1
1068,20201023,1
1068,20201030,1
1068,20201106,1
1069,20201019,2
1069,20201026,2
1069,20201020,2
1069,20201027,2
1069,20201021,2
1069,20201028,2
1069,20201015,2
1069,20201022,2
1069,20201029,2
1069,20201016,2
1069,20201023,2
1069,20201030,2
1069,20201017,2
1069,20201024,2
1070,20201019,2
1070,20201026,2
1070,20201020,2
1070,20201027,2
1070,20201021,2
1070,20201028,2
1070,20201015,2
1070,20201022,2
1070,20201029,2
1070,20201016,2
1070,20201023,2
1070,20201030,2
1070,20201018,2
1070,20201025,2
1071,20201019,2
1071,20201026,2
1071,20201102,2
1071,20201020,2
1071,20201027,2
1071,20201103,2
1071,20201021,2
1071,20201028,2
1071,20201104,2
1071,20201015,2
1071,20201022,2
1071,20201029,2
1071,20201105,2
1071,20201016,2
1071,20201023,2
1071,20201030,2
1071,20201106,2
1072,20201017,2
1072,20201024,2
1072,20201031,2
1072,20201107,2
1072,20201018,2
1072,20201025,2
1072,20201101,2
1073,20201019,2
1073,20201026,2
1073,20201102,2
1073,20201020,2
1073,20201027,2
1073,20201103,2
1073,20201021,2
1073,20201028,2
1073,20201104,2
1073,20201015,2
1073,20201022,2
1073,20201029,2
1073,20201105,2
1073,20201016,2
1073,20201023,2
1073,20201030,2
1073,20201106,2
1073,20201017,2
1073,20201024,2
1073,20201031,2
1073,20201107,2
1074,20201019,2
1074,20201026,2
1074,20201102,2
1074,20201020,2
1074,20201027,2
1074,20201103,2
1074,20201021,2
1074,20201028,2
1074,20201104,2
1074,20201015,2
1074,20201022,2
1074,20201029,2
1074,20201105,2
1074,20201016,2
1074,20201023,2
1074,20201030,2
1074,20201106,2
1074,20201017,2
1074,20201024,2
1074,20201031,2
1074,20201107,2
1074,20201018,2
1074,20201025,2
1074,20201101,2
1075,20201019,2
1075,20201026,2
1075,20201020,2
1075,20201027,2
1075,20201021,2
1075,20201028,2
1075,20201015,2
1075,20201022,2
1075,20201029,2
1075,20201018,2
1075,20201025,2
1076,20201205,2
1076,20201212,2
1077,20201130,2
1077,20201207,2
1077,20201201,2
1077,20201208,2
1077,20201202,2
1077,20201209,2
1077,20201203,2
1077,20201210,2
1077,20201204,2
1077,20201211,2
1077,20201205,2
1077,20201212,2
1077,20201206,2
1078,20201205,2
1078,20201212,2
1078,20201206,2
1079,20201206,2
1080,20201130,1
1080,20201207,1
1080,20201201,1
1080,20201208,1
1080,20201202,1
1080,20201209,1
1080,20201203,1
1080,20201210,1
1080,20201204,1
1080,20201211,1
1080,20201205,1
1080,20201212,1
1080,20201206,1
1081,20201205,1
1081,20201212,1
1081,20201206,1
1082,20201206,1
1083,20201017,1
1083,20201128,1
1083,20201205,1
1083,20201212,1
1084,20201017,2
1084,20201128,2
1084,20201205,2
1084,20201212,2
1085,20201018,1
1085,20201025,1
1085,20201101,1
1086,20201121,1
1086,20201122,1
1087,20201120,1
1087,20201121,1
1087,20201122,1
1088,20201024,2
1089,20201123,1
1089,20201124,1
1089,20201125,1
1089,20201126,1
1089,20201127,1
1090,20201123,1
1090,20201124,1
1090,20201125,1
1090,20201126,1
1090,20201127,1
1090,20201128,1
1091,20201128,1
1091,20201129,1
1092,20201129,1
1093,20201123,1
1093,20201124,1
1093,20201125,1
1093,20201126,1
1093,20201127,1
1093,20201129,1
1094,20201123,1
1094,20201124,1
1094,20201125,1
1094,20201126,1
1094,20201127,1
1094,20201128,1
1094,20201129,1
1095,20201102,1
1095,20201109,1
1095,20201116,1
1095,20201027,1
1095,20201103,1
1095,20201110,1
1095,20201028,1
1095,20201104,1
1095,20201111,1
1095,20201029,1
1095,20201105,1
1095,20201112,1
1095,20201030,1
1095,20201106,1
1095,20201113,1
1095,20201031,1
1095,20201107,1
1095,20201114,1
1096,20201026,1
1096,20201102,1
1096,20201109,1
1096,20201027,1
1096,20201103,1
1096,20201110,1
1096,20201028,1
1096,20201104,1
1096,20201111,1
1096,20201029,1
1096,20201105,1
1096,20201112,1
1096,20201030,1
1096,20201106,1
1096,20201113,1
1097,20201031,1
1097,20201107,1
1097,20201114,1
1098,20201031,1
1098,20201107,1
1098,20201114,1
1098,20201101,1
1098,20201108,1
1098,20201115,1
1099,20201026,1
1099,20201102,1
1099,20201109,1
1099,20201027,1
1099,20201103,1
1099,20201110,1
1099,20201028,1
1099,20201104,1
1099,20201111,1
1099,20201029,1
1099,20201105,1
1099,20201112,1
1099,20201030,1
1099,20201106,1
1099,20201113,1
1099,20201031,1
1099,20201107,1
1099,20201114,1
1100,20201026,1
1100,20201102,1
1100,20201109,1
1100,20201027,1
1100,20201103,1
1100,20201110,1
1100,20201028,1
1100,20201104,1
1100,20201111,1
1100,20201029,1
1100,20201105,1
1100,20201112,1
1100,20201030,1
1100,20201106,1
1100,20201113,1
1100,20201031,1
1100,20201107,1
1100,20201114,1
1100,20201101,1
1100,20201108,1
1100,20201115,1
1101,20201102,1
1101,20201109,1
1101,20201027,1
1101,20201103,1
1101,20201110,1
1101,20201028,1
1101,20201104,1
1101,20201111,1
1101,20201029,1
1101,20201105,1
1101,20201112,1
1101,20201030,1
1101,20201106,1
1101,20201113,1
1101,20201031,1
1101,20201107,1
1101,20201114,1
1101,20201101,1
1101,20201108,1
1101,20201115,1
1102,20201102,1
1102,20201109,1
1102,20201027,1
1102,20201103,1
1102,20201110,1
1102,20201028,1
1102,20201104,1
1102,20201111,1
1102,20201029,1
1102,20201105,1
1102,20201112,1
1102,20201030,1
1102,20201106,1
1102,20201113,1
1103,20201102,1
1103,20201109,1
1103,20201116,1
1103,20201027,1
1103,20201103,1
1103,20201110,1
1103,20201028,1
1103,20201104,1
1103,20201111,1
1103,20201029,1
1103,20201105,1
1103,20201112,1
1103,20201030,1
1103,20201106,1
1103,20201113,1
1103,20201031,1
1103,20201107,1
1103,20201114,1
1103,20201101,1
1103,20201108,1
1103,20201115,1
1104,20201116,1
1104,20201031,1
1104,20201107,1
1104,20201114,1
1104,20201101,1
1104,20201108,1
1104,20201115,1
1105,20201019,2
1105,20201026,2
1105,20201020,2
1105,20201027,2
1105,20201021,2
1105,20201028,2
1105,20201015,2
1105,20201022,2
1105,20201029,2
1105,20201016,2
1105,20201023,2
1105,20201030,2
1105,20201017,2
1105,20201031,2
1106,20201019,1
1106,20201026,1
1106,20201020,1
1106,20201027,1
1106,20201021,1
1106,20201028,1
1106,20201015,1
1106,20201022,1
1106,20201029,1
1106,20201016,1
1106,20201023,1
1106,20201030,1
1106,20201017,1
1106,20201031,1
1107,20201019,2
1107,20201020,2
1107,20201021,2
1107,20201015,2
1107,20201022,2
1107,20201016,2
1107,20201023,2
1108,20201212,2
1109,20201017,1
1109,20201024,1
1109,20201031,1
1109,20201107,1
1110,20201017,1
1110,20201024,1
1110,20201031,1
1110,20201107,1
1110,20201018,1
1110,20201025,1
1110,20201101,1
1111,20201019,1
1111,20201026,1
1111,20201102,1
1111,20201020,1
1111,20201027,1
1111,20201103,1
1111,20201021,1
1111,20201028,1
1111,20201104,1
1111,20201015,1
1111,20201022,1
1111,20201029,1
1111,20201105,1
1111,20201016,1
1111,20201023,1
1111,20201030,1
1111,20201106,1
1111,20201018,1
1111,20201025,1
1111,20201101,1
1112,20201102,1
1112,20201103,1
1112,20201104,1
1112,20201105,1
1112,20201106,1
1112,20201031,1
1112,20201107,1
1113,20201031,1
1113,20201107,1
1114,20201016,2
1114,20201023,2
1114,20201030,2
1114,20201017,2
1114,20201024,2
1115,20201019,1
1115,20201207,1
1115,20201020,1
1115,20201208,1
1115,20201021,1
1115,20201209,1
1115,20201015,1
1115,20201022,1
1115,20201210,1
1115,20201018,1
1115,20201025,1
1115,20201206,1
1116,20201019,1
1116,20201207,1
1116,20201020,1
1116,20201208,1
1116,20201021,1
1116,20201209,1
1116,20201015,1
1116,20201022,1
1116,20201210,1
1116,20201018,1
1116,20201025,1
1116,20201206,1
1117,20201019,2
1117,20201207,2
1117,20201020,2
1117,20201208,2
1117,20201021,2
1117,20201209,2
1117,20201015,2
1117,20201022,2
1117,20201210,2
1117,20201018,2
1117,20201025,2
1117,20201206,2
1118,20201019,1
1118,20201020,1
1118,20201021,1
1118,20201015,1
1118,20201022,1
1118,20201016,1
1118,20201023,1
1119,20201019,2
1119,20201020,2
1119,20201021,2
1119,20201015,2
1119,20201022,2
1119,20201016,2
1119,20201023,2
1120,20201211,1
1121,20201211,1
1121,20201212,1
1122,20201211,2
1123,20201211,2
1123,20201212,2
1124,20201211,2
1124,20201212,2
1125,20201211,2
1126,20201211,2
1126,20201212,2
1127,20201207,1
1127,20201208,1
1127,20201209,1
1127,20201210,1
1127,20201211,1
1127,20201205,1
1127,20201212,1
1128,20201207,1
1128,20201208,1
1128,20201209,1
1128,20201210,1
1128,20201211,1
1129,20201018,2
1129,20201025,2
1129,20201206,2
1130,20201019,2
1130,20201207,2
1130,20201020,2
1130,20201208,2
1130,20201021,2
1130,20201209,2
1130,20201015,2
1130,20201022,2
1130,20201210,2
1130,20201016,2
1130,20201023,2
1130,20201211,2
1130,20201017,2
1130,20201024,2
1130,20201205,2
1130,20201212,2
1131,20201019,2
1131,20201207,2
1131,20201020,2
1131,20201208,2
1131,20201021,2
1131,20201209,2
1131,20201015,2
1131,20201022,2
1131,20201210,2
1131,20201016,2
1131,20201023,2
1131,20201211,2
1132,20201019,1
1132,20201020,1
1132,20201021,1
1132,20201015,1
1132,20201022,1
1132,20201018,1
1132,20201025,1
1133,20201207,1
1133,20201208,1
1133,20201209,1
1133,20201210,1
1133,20201211,1
1133,20201205,1
1133,20201212,1
1133,20201206,1
1134,20201211,1
1134,20201205,1
1134,20201212,1
1135,20201207,1
1135,20201208,1
1135,20201209,1
1135,20201210,1
1135,20201211,1
1135,20201206,1
1136,20201207,1
1136,20201208,1
1136,20201209,1
1136,20201210,1
1136,20201206,1
1137,20201017,2
1137,20201024,2
1137,20201205,2
1137,20201212,2
1137,20201018,2
1137,20201025,2
1137,20201206,2
1138,20201017,2
1138,20201024,2
1138,20201205,2
1138,20201212,2
1139,20201019,2
1139,20201207,2
1139,20201020,2
1139,20201208,2
1139,20201021,2
1139,20201209,2
1139,20201015,2
1139,20201022,2
1139,20201210,2
1139,20201016,2
1139,20201023,2
1139,20201211,2
1139,20201017,2
1139,20201024,2
1139,20201205,2
1139,20201212,2
1139,20201018,2
1139,20201025,2
1139,20201206,2
1140,20201016,2
1140,20201023,2
1140,20201211,2
1140,20201017,2
1140,20201024,2
1140,20201205,2
1140,20201212,2
1141,20201019,2
1141,20201207,2
1141,20201020,2
1141,20201208,2
1141,20201021,2
1141,20201209,2
1141,20201015,2
1141,20201022,2
1141,20201210,2
1141,20201016,2
1141,20201023,2
1141,20201211,2
1141,20201018,2
1141,20201025,2
1141,20201206,2
1142,20201019,2
1142,20201020,2
1142,20201021,2
1142,20201015,2
1142,20201022,2
1142,20201018,2
1142,20201025,2
1143,20201016,2
1143,20201023,2
1143,20201017,2
1143,20201024,2
1144,20201019,2
1144,20201026,2
1144,20201207,2
1144,20201020,2
1144,20201208,2
1144,20201021,2
1144,20201209,2
1144,20201015,2
1144,20201022,2
1144,20201210,2
1144,20201016,2
1144,20201023,2
1144,20201211,2
1145,20201019,2
1145,20201207,2
1145,20201020,2
1145,20201208,2
1145,20201021,2
1145,20201209,2
1145,20201015,2
1145,20201022,2
1145,20201210,2
1145,20201017,2
1145,20201024,2
1145,20201205,2
1145,20201212,2
1145,20201018,2
1145,20201025,2
1145,20201206,2
1146,20201016,2
1146,20201023,2
1146,20201211,2
1147,20201207,1
1147,20201208,1
1147,20201209,1
1147,20201210,1
1147,20201205,1
1147,20201212,1
1147,20201206,1
1148,20201019,1
1148,20201020,1
1148,20201021,1
1148,20201015,1
1148,20201022,1
1148,20201016,1
1148,20201023,1
1148,20201017,1
1148,20201018,1
1148,20201025,1
1149,20201016,1
1149,20201023,1
1149,20201017,1
1149,20201018,1
1149,20201025,1
1150,20201116,2
1150,20201207,2
1150,20201208,2
1150,20201125,2
1150,20201209,2
1150,20201210,2
1150,20201211,2
1151,20201115,2
1151,20201206,2
1152,20201205,2
1152,20201212,2
1152,20201115,2
1152,20201206,2
1153,20201116,2
1153,20201207,2
1153,20201208,2
1153,20201125,2
1153,20201209,2
1153,20201210,2
1153,20201211,2
1153,20201205,2
1153,20201212,2
1154,20201019,2
1154,20201116,2
1154,20201207,2
1154,20201020,2
1154,20201208,2
1154,20201021,2
1154,20201125,2
1154,20201209,2
1154,20201015,2
1154,20201022,2
1154,20201210,2
1154,20201016,2
1154,20201023,2
1154,20201211,2
1155,20201019,1
1155,20201020,1
1155,20201021,1
1155,20201015,1
1155,20201022,1
1155,20201016,1
1155,20201023,1
1155,20201205,2
1155,20201212,2
1156,20201019,1
1156,20201020,1
1156,20201021,1
1156,20201015,1
1156,20201022,1
1156,20201016,1
1156,20201023,1
1156,20201205,2
1156,20201212,2
1156,20201115,2
1156,20201206,2
1157,20201116,2
1157,20201207,2
1157,20201208,2
1157,20201125,2
1157,20201209,2
1157,20201210,2
1157,20201211,2
1157,20201205,2
1157,20201212,2
1157,20201115,2
1157,20201206,2
1158,20201116,2
1158,20201207,2
1158,20201208,2
1158,20201125,2
1158,20201209,2
1158,20201210,2
1158,20201016,1
1158,20201023,1
1158,20201205,2
1158,20201212,2
1158,20201115,2
1158,20201206,2
1159,20201019,2
1159,20201116,2
1159,20201207,2
1159,20201020,2
1159,20201208,2
1159,20201021,2
1159,20201125,2
1159,20201209,2
1159,20201015,2
1159,20201022,2
1159,20201210,2
1160,20201116,2
1160,20201207,2
1160,20201208,2
1160,20201125,2
1160,20201209,2
1160,20201210,2
1160,20201016,1
1160,20201023,1
1160,20201114,2
1160,20201205,2
1160,20201212,2
1160,20201115,2
1160,20201206,2
1161,20201116,2
1161,20201207,2
1161,20201208,2
1161,20201125,2
1161,20201209,2
1161,20201210,2
1161,20201211,2
1161,20201114,2
1161,20201205,2
1161,20201212,2
1161,20201115,2
1161,20201206,2
1162,20201116,2
1162,20201207,2
1162,20201208,2
1162,20201125,2
1162,20201209,2
1162,20201210,2
1162,20201115,2
1162,20201206,2
1163,20201211,2
1163,20201114,2
1163,20201205,2
1163,20201212,2
1164,20201116,1
1164,20201125,1
1165,20201116,1
1165,20201125,1
1165,20201115,1
1166,20201116,1
1166,20201125,1
1166,20201114,1
1166,20201115,1
1167,20201016,1
1167,20201023,1
1167,20201205,2
1167,20201212,2
1168,20201207,1
1168,20201208,1
1168,20201209,1
1168,20201210,1
1169,20201211,1
1169,20201205,1
1169,20201212,1
1169,20201206,1
1170,20201130,1
1170,20201207,1
1170,20201201,1
1170,20201208,1
1170,20201202,1
1170,20201209,1
1170,20201203,1
1170,20201210,1
1170,20201127,1
1170,20201204,1
1170,20201211,1
1171,20201127,1
1171,20201204,1
1171,20201211,1
1172,20201101,2
1172,20201108,2
1172,20201115,2
1172,20201122,2
1173,20201016,1
1173,20201023,1
1173,20201031,2
1173,20201107,2
1173,20201114,2
1173,20201121,2
1174,20201031,2
1174,20201107,2
1174,20201114,2
1174,20201121,2
1175,20201019,2
1175,20201130,2
1175,20201207,2
1175,20201020,2
1175,20201201,2
1175,20201208,2
1175,20201021,2
1175,20201202,2
1175,20201209,2
1175,20201015,2
1175,20201022,2
1175,20201203,2
1175,20201210,2
1175,20201030,1
1175,20201106,1
1175,20201113,1
1175,20201120,1
1176,20201030,1
1176,20201106,1
1176,20201113,1
1176,20201120,1
1177,20201018,2
1177,20201025,2
1177,20201129,2
1177,20201206,2
1178,20201019,2
1178,20201130,2
1178,20201207,2
1178,20201020,2
1178,20201201,2
1178,20201208,2
1178,20201021,2
1178,20201202,2
1178,20201209,2
1178,20201015,2
